Compound,Label,struct_file_path,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state,ewald_energy_per_atom,mean absolute deviation in relative bond length,max relative bond length,min relative bond length,minimum neighbor distance variation,maximum neighbor distance variation,range neighbor distance variation,mean neighbor distance variation,avg_dev neighbor distance variation,mean absolute deviation in relative cell size,gii,struct_ordered,struct_disordered,max_mm_dists,min_mm_dists,avg_mm_dists,max_mx_dists,min_mx_dists,avg_mx_dists,max_xx_dists,min_xx_dists,avg_xx_dists,v_m,v_x,iv,iv_p1,est_hubbard_u,est_charge_trans,volume_per_site
SrRhO3,0,../data/Structures/Metals/SrRhO3_SD_1639007.cif,8.0,45.0,37.0,21.4,16.080000000000002,8.0,8.0,87.0,79.0,65.6,25.68,87.0,15.9994,102.9055,86.90610000000001,47.70474,38.046408,15.9994,54.8,2237.0,2182.2,690.28,762.576,54.8,2.0,16.0,14.0,11.8,5.04,16.0,2.0,5.0,3.0,3.2,1.44,2.0,66.0,195.0,129.0,107.0,49.2,66.0,0.95,3.44,2.49,2.71,0.8760000000000001,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,5.8,1.52,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8,0.72,2.0,9.105,54.23,45.125,19.037,14.0772,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,97.2,102.24000000000001,12.0,-2.0,4.0,6.0,3.3806170189140663,-35.99889678420477,0.07659586370947613,1.0807752825057186,0.8085103407263093,0.01616950455660485,0.13073399175253939,0.11456448719593454,0.09492164883452324,0.04256072118296083,0.1354936695448401,0.26254976231423366,1.0,0.0,3.92695,3.926575732110613,3.9267628660553067,2.040058919244914,1.9703896773528635,2.0003116965594416,3.4938812056924524,2.737258727563356,2.941562741493575,-44.288705868753574,23.735580716803987,42.0,63.0,17.332946375632456,11.114767491051062,12.1089953823878
BaNiS2,0,../data/Structures/Metals/BaNiS2_CollCode_246945.cif,16.0,56.0,40.0,29.0,13.5,16.0,9.0,88.0,79.0,61.5,26.5,88.0,32.065,137.327,105.262,65.0376,36.1447,32.065,388.36,1728.0,1339.6399999999999,876.1800000000001,487.82,388.36,2.0,16.0,14.0,11.0,5.0,16.0,3.0,6.0,3.0,4.0,1.0,3.0,105.0,215.0,110.0,137.25,38.875,105.0,0.89,2.58,1.69,1.99,0.5900000000000001,2.58,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,8.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,0.75,2.0,10.32,63.59,53.27,31.370937499999997,16.10953125,25.786875,0.0,2.202,2.202,1.101,1.101,2.202,0.0,0.5953947,0.5953947,0.148848675,0.22327301250000003,0.0,70.0,229.0,159.0,148.5,78.5,70.0,-2.0,2.0,4.0,2.5298221281347035,-18.401071939759653,0.10206628942845353,1.1172337241650925,0.8547412132768305,0.05161895428153962,0.1860648211805859,0.13444586689904628,0.11295257054827362,0.03832662183111134,0.2538725384118107,0.19570177906317868,1.0,0.0,4.4373,3.491120432437337,3.8065136216248923,2.346952146869504,2.299645189999996,2.337490755495602,3.7837371936395594,3.137644920159066,3.5683731024793945,-21.082598201004963,20.132992684254184,18.168838,35.187,13.235264726706331,21.61243444720867,21.929080728846372
Bi2Ru2O7,0,../data/Structures/Metals/Bi2Ru2O7_CollCode_73787.cif,8.0,83.0,75.0,28.181818181818183,25.685950413223136,8.0,56.0,87.0,31.0,81.18181818181819,9.157024793388427,87.0,15.9994,208.9804,192.981,66.55423636363636,64.34251900826446,15.9994,54.8,2607.0,2552.2,607.8545454545455,726.9619834710744,54.8,8.0,16.0,8.0,14.363636363636363,2.31404958677686,16.0,2.0,6.0,4.0,3.272727272727273,1.6198347107438018,2.0,66.0,148.0,82.0,95.45454545454545,37.48760330578512,66.0,2.02,3.44,1.42,2.956363636363636,0.6155371900826446,3.44,1.0,2.0,1.0,1.8181818181818181,0.29752066115702486,2.0,0.0,4.0,4.0,3.090909090909091,1.1570247933884297,4.0,0.0,10.0,10.0,3.090909090909091,3.9338842975206614,0.0,0.0,14.0,14.0,2.5454545454545454,4.165289256198347,0.0,6.0,29.0,23.0,10.545454545454545,6.710743801652892,6.0,0.0,1.0,1.0,0.18181818181818182,0.29752066115702475,0.0,0.0,3.0,3.0,1.8181818181818181,0.6611570247933884,2.0,0.0,3.0,3.0,0.5454545454545454,0.8925619834710744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.5454545454545454,0.6942148760330579,2.0,9.105,32.95,23.845000000000002,14.241363636363637,6.803140495867769,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,45.09090909090909,54.14876033057851,12.0,-2.0,4.0,6.0,3.6614546289692025,-39.92200523511411,0.07511501847476641,1.0761634133857532,0.7934336991943918,3.8176746921076434e-17,0.2024579307100349,0.20245793071003487,0.09692598858756582,0.04317771009194013,0.1497228307322684,0.2773862431811103,1.0,0.0,3.6392664707328053,3.639266470732803,3.6392664707328044,1.938742147447928,1.9387421474479252,1.9387421474479272,3.6912999262882997,2.7175355791841977,3.077187149494123,-47.29887486350689,24.715398364818558,45.0,59.0,10.043254838357445,11.876141523163195,12.393497314960273
RhO2,0,../data/Structures/Metals/RhO2_CollCode_28498.cif,8.0,45.0,37.0,20.333333333333332,16.444444444444443,8.0,59.0,87.0,28.0,77.66666666666667,12.444444444444443,87.0,15.9994,102.9055,86.90610000000001,44.9681,38.62493333333333,15.9994,54.8,2237.0,2182.2,782.1999999999999,969.8666666666668,54.8,9.0,16.0,7.0,13.666666666666666,3.111111111111111,16.0,2.0,5.0,3.0,3.0,1.3333333333333333,2.0,66.0,142.0,76.0,91.33333333333333,33.77777777777778,66.0,2.28,3.44,1.1600000000000001,3.0533333333333332,0.5155555555555557,3.44,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,8.0,8.0,2.6666666666666665,3.555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,7.0,1.3333333333333333,6.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.3333333333333335,0.4444444444444445,2.0,9.105,13.64,4.535,10.616666666666667,2.0155555555555558,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,83.0,94.66666666666667,12.0,-2.0,4.0,6.0,4.242640687119285,-47.24043821961471,0.09457175205378647,1.0709288140403401,0.8581423719193201,0.03119342919393349,0.17688431482239958,0.1456908856284661,0.12832068627957746,0.0647515047237626,0.16446610396113348,0.4734496243262211,1.0,0.0,3.5281083968608455,3.088399999999999,3.4792519083207507,2.0175334729587817,1.9281753692724932,1.9579614038345898,3.2874756057431793,2.3093779376006163,2.8582293409625414,-45.10340372635345,25.752320809240945,42.0,63.0,16.861279844220896,13.790499009544051,10.359518145816002
Pr(FeSb3)4,0,../data/Structures/Metals/PrFe4Sb12_CollCode_633160.cif,26.0,59.0,33.0,45.588235294117645,9.217993079584776,51.0,17.0,85.0,68.0,73.94117647058823,15.612456747404845,85.0,55.845,140.90765,85.06264999999999,107.3769205882353,24.25031557093426,121.76,903.78,1811.0,907.22,1134.9035294117648,326.2920415224914,903.78,3.0,15.0,12.0,12.647058823529411,3.3217993079584778,15.0,4.0,6.0,2.0,4.823529411764706,0.3875432525951559,5.0,132.0,203.0,71.0,141.11764705882354,7.280276816609002,139.0,1.13,2.05,0.9199999999999999,1.9441176470588233,0.14948096885813145,2.05,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,2.1176470588235294,1.245674740484429,3.0,0.0,10.0,10.0,8.470588235294118,2.15916955017301,10.0,0.0,3.0,3.0,0.17647058823529413,0.3321799307958478,0.0,5.0,15.0,10.0,12.764705882352942,3.155709342560553,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.1176470588235294,1.245674740484429,3.0,0.0,4.0,4.0,0.9411764705882353,1.4394463667820068,0.0,0.0,11.0,11.0,0.6470588235294118,1.217993079584775,0.0,3.0,11.0,8.0,3.7058823529411766,0.9965397923875433,3.0,10.73,35.675,24.944999999999997,26.900882352941174,7.6098269896193775,31.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.4966265411764706,0.7595464747404845,0.0,166.0,229.0,63.0,182.47058823529412,23.25259515570934,166.0,-3.0,5.0,8.0,3.7151016403349995,-90.68036231698932,0.06280202549331274,1.1542843749844336,0.8665456958267104,0.02041300567447297,0.11551213704820776,0.0950991313737348,0.08795241168246007,0.038907847575173106,0.120411508384633,,1.0,0.0,4.56755,4.567549999999999,4.567549999999998,2.551229165828104,2.5512291658281026,2.551229165828103,3.760644521121177,2.9232319999999996,3.4756402169492167,-63.83493005795002,26.596833572621975,,,,,22.421310885780912
Pr(FeP3)4,0,../data/Structures/Metals/PrFe4P12_CollCode_93363.cif,15.0,59.0,44.0,20.176470588235293,7.307958477508651,15.0,17.0,83.0,66.0,72.52941176470588,14.782006920415224,83.0,30.973762,140.90765,109.933888,43.29251729411765,17.391183944636676,30.973762,317.3,1811.0,1493.7,720.9176470588236,569.8131487889274,317.3,3.0,15.0,12.0,12.647058823529411,3.3217993079584778,15.0,3.0,6.0,3.0,3.411764705882353,0.5813148788927335,3.0,107.0,203.0,96.0,118.52941176470588,16.27681660899654,107.0,1.13,2.19,1.06,2.0429411764705883,0.20761245674740478,2.19,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,2.1176470588235294,1.245674740484429,3.0,0.0,6.0,6.0,1.411764705882353,2.15916955017301,0.0,0.0,3.0,3.0,0.17647058823529413,0.3321799307958478,0.0,5.0,8.0,3.0,5.705882352941177,1.0795847750865053,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.1176470588235294,1.245674740484429,3.0,0.0,4.0,4.0,0.9411764705882353,1.4394463667820068,0.0,0.0,11.0,11.0,0.6470588235294118,1.217993079584775,0.0,3.0,11.0,8.0,3.7058823529411766,0.9965397923875433,3.0,10.73,35.675,24.944999999999997,20.555168067200004,4.623608502211763,22.5702380952,0.0,1.625,1.625,1.1470588235294117,0.6747404844290658,1.625,0.0,2.1106628,2.1106628,0.4966265411764706,0.7595464747404845,0.0,2.0,229.0,227.0,66.70588235294117,91.34948096885813,2.0,-3.0,5.0,8.0,4.101115572154754,-99.96060757223859,0.0449758644320342,1.200786269580641,0.9044262880819273,0.027561668144774024,0.13489923741752236,0.10733756927274833,0.10520971529070366,0.041914619473155626,0.085656710186223,,1.0,0.0,3.9063,3.9062999999999994,3.9063000000000003,2.2476002936481696,2.2476002936481687,2.247600293648169,3.300397708951659,2.3109670799999997,2.8312952172094668,-72.66532487844385,27.47944212950394,,,,,14.025160852481648
Gd(FeP3)4,0,../data/Structures/Metals/GdFe4P12_CollCode_92390.cif,15.0,64.0,49.0,20.470588235294116,7.7231833910034595,15.0,27.0,83.0,56.0,73.11764705882354,13.951557093425603,83.0,30.973762,157.25,126.276238,44.253832,18.748334117647058,30.973762,317.3,1811.0,1493.7,743.3882352941176,601.5363321799308,317.3,3.0,15.0,12.0,12.647058823529411,3.3217993079584778,15.0,3.0,6.0,3.0,3.411764705882353,0.5813148788927335,3.0,107.0,196.0,89.0,118.11764705882354,15.695501730103809,107.0,1.2,2.19,0.99,2.0470588235294116,0.2017993079584775,2.19,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,2.1176470588235294,1.245674740484429,3.0,0.0,6.0,6.0,1.4705882352941178,2.131487889273356,0.0,0.0,7.0,7.0,0.4117647058823529,0.7750865051903114,0.0,5.0,10.0,5.0,6.0,1.411764705882353,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.1176470588235294,1.245674740484429,3.0,0.0,9.0,9.0,1.4705882352941178,2.0761245674740487,0.0,0.0,7.0,7.0,0.4117647058823529,0.7750865051903114,0.0,3.0,16.0,13.0,4.0,1.411764705882353,3.0,10.73,32.05,21.319999999999997,20.341932773082355,4.5232624814505185,22.5702380952,0.0,1.625,1.625,1.1470588235294117,0.6747404844290658,1.625,0.0,2.1106628,2.1106628,0.4966265411764706,0.7595464747404845,0.0,2.0,229.0,227.0,66.70588235294117,91.34948096885813,2.0,-3.0,5.0,8.0,4.101115572154754,-99.74642438310991,0.043500970909163224,1.2017723943365513,0.9075604368180279,0.027936230155326224,0.1369994605160812,0.10906323036075496,0.10672797155118896,0.04273621971514186,0.0827674839150133,,1.0,0.0,3.89745,3.897449999999999,3.897449999999999,2.2486105848676776,2.2486105848676754,2.2486105848676767,3.268140793886491,2.295909846,2.821841801269367,-72.65668401014878,27.280615792142797,,,,,13.930051661804383
Gd(SiNi)2,0,../data/Structures/Metals/GdNi2Si2_SD_0301524.cif,14.0,64.0,50.0,29.6,13.76,14.0,27.0,78.0,51.0,61.0,13.6,61.0,28.0855,157.25,129.1645,66.16156,36.435376000000005,28.0855,1586.0,1728.0,142.0,1683.2,38.879999999999974,1687.0,3.0,14.0,11.0,10.2,3.04,10.0,3.0,6.0,3.0,4.0,0.8,3.0,111.0,196.0,85.0,133.2,25.119999999999994,111.0,1.2,1.91,0.71,1.764,0.22559999999999994,1.9,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.8,0.9600000000000002,0.0,0.0,8.0,8.0,3.4,3.6799999999999997,0.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,4.0,10.0,6.0,7.6,2.88,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.6,1.9200000000000004,0.0,0.0,9.0,9.0,2.6,2.56,0.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,2.0,16.0,14.0,5.6,4.159999999999999,2.0,10.32,32.05,21.729999999999997,18.714000000000002,6.7151999999999985,10.32,0.0,0.773,0.773,0.30920000000000003,0.37104000000000004,0.0,0.0,0.5953947,0.5953947,0.23815788000000002,0.285789456,0.0,194.0,227.0,33.0,219.6,10.240000000000004,225.0,-4.0,3.0,7.0,3.872983346207417,-47.55799255786822,0.0575440236721395,1.1438600591803487,0.9406164171608111,0.026175004254621437,0.11788303949137105,0.09170803523674961,0.09634644118452744,0.028068574771962406,0.11423557690429065,,1.0,0.0,2.8121636687788993,2.8121636687788993,2.8121636687788993,2.380844872620012,2.3808448726200115,2.3808448726200115,2.1598819999999996,2.1598819999999996,2.1598819999999996,-20.652792975832853,32.82190609848189,18.168838,35.187,11.897674113797901,,15.1158567653
CaRhO3,0,../data/Structures/Metals/CaRhO3_RoomT_CollCode_164775.cif,8.0,45.0,37.0,17.8,11.76,8.0,7.0,87.0,80.0,65.4,25.919999999999998,87.0,15.9994,102.9055,86.90610000000001,38.19634,26.636328000000002,15.9994,54.8,2237.0,2182.2,703.28,778.176,54.8,2.0,16.0,14.0,11.8,5.04,16.0,2.0,5.0,3.0,3.0,1.2,2.0,66.0,176.0,110.0,103.2,44.64,66.0,1.0,3.44,2.44,2.7199999999999998,0.8640000000000001,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,5.8,1.52,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8,0.72,2.0,9.105,37.77,28.665000000000003,15.745000000000001,8.81,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,97.2,102.24000000000001,12.0,-2.0,4.0,6.0,3.3806170189140663,-36.65399538609821,0.0670185414419386,1.0435304244034525,0.8324536463951535,0.05137211326221151,0.1575962969326724,0.1062241836704609,0.11299133159744593,0.03547545790548516,0.11873351530118603,0.2924968188936675,1.0,0.0,3.8510327997824167,3.8154,3.8332163998912083,2.134240079187307,1.8558937909016882,1.9989163895746789,3.222401061132175,2.702689929680159,2.892125903119839,-44.2346418540104,24.3818637830473,42.0,63.0,17.243454974154687,11.701961619667287,11.3061613783458
VO,0,../data/Structures/Metals/VO_HT_CollCode_77705.cif,8.0,23.0,15.0,15.5,7.5,8.0,46.0,87.0,41.0,66.5,20.5,46.0,15.9994,50.9415,34.942099999999996,33.47045,17.471049999999998,15.9994,54.8,2183.0,2128.2,1118.9,1064.1,54.8,5.0,16.0,11.0,10.5,5.5,5.0,2.0,4.0,2.0,3.0,1.0,2.0,66.0,153.0,87.0,109.5,43.5,66.0,1.63,3.44,1.81,2.535,0.905,1.63,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,3.0,3.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,5.5,0.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,7.0,7.0,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,4.5,2.5,2.0,9.105,13.01,3.9049999999999994,11.057500000000001,1.9524999999999997,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,120.5,108.5,12.0,-2.0,2.0,4.0,2.8284271247461903,-24.71336343505674,2.7755575615628914e-17,1.0000000000000002,1.0,0.0,2.1806492013261108e-16,2.1806492013261108e-16,3.180113418600578e-17,4.7701701279008676e-17,1.8402847287292668e-16,0.47376204172617076,1.0,0.0,2.880045919772808,2.880045919772808,2.880045919772808,2.0365,2.0365,2.0365,2.880045919772808,2.880045919772808,2.880045919772808,-24.713293015830967,24.71329301583097,14.634,29.3111,9.677301246396823,20.010986825180233,8.446042127125002
Sr(FeSb3)4,0,../data/Structures/Metals/SrFe4Sb12_CollCode_658733.cif,26.0,51.0,25.0,44.35294117647059,9.384083044982699,51.0,8.0,85.0,77.0,73.41176470588235,16.359861591695502,85.0,55.845,121.76,65.915,104.24235294117648,24.730795847750866,121.76,903.78,1811.0,907.22,1125.844705882353,322.42602076124575,903.78,2.0,15.0,13.0,12.588235294117647,3.4048442906574397,15.0,4.0,5.0,1.0,4.764705882352941,0.35986159169550175,5.0,132.0,195.0,63.0,140.64705882352942,6.394463667820077,139.0,0.95,2.05,1.0999999999999999,1.9335294117647057,0.16442906574394456,2.05,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,2.1176470588235294,1.245674740484429,3.0,0.0,10.0,10.0,8.470588235294118,2.15916955017301,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,13.0,12.588235294117647,3.4048442906574397,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.1176470588235294,1.245674740484429,3.0,0.0,4.0,4.0,0.9411764705882353,1.4394463667820068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0588235294117645,0.44290657439446357,3.0,10.73,54.23,43.5,27.99235294117647,8.123460207612455,31.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.4966265411764706,0.7595464747404845,0.0,166.0,229.0,63.0,184.2941176470588,25.82698961937716,166.0,-3.0,3.0,6.0,3.424908757908742,-12.975677133196712,0.056459911781047534,1.1759007764546539,0.8800226874652735,0.023884839000615034,0.12196174477076663,0.0980769057701516,0.09424176086614242,0.03913409492417529,0.10815423197768374,,1.0,0.0,4.589,4.589,4.5889999999999995,2.589643896425144,2.5896438964251427,2.589643896425144,3.8595427044135695,2.8818919999999997,3.503563688921756,-23.798320853707423,9.691294806311191,30.651,54.91,21.121137720636302,,22.738679639764715
TiS2,0,../data/Structures/Metals/TiS2_CollCode_52195.cif,16.0,22.0,6.0,18.0,2.6666666666666665,16.0,43.0,88.0,45.0,73.0,20.0,88.0,32.065,47.867,15.802,37.33233333333333,7.023111111111111,32.065,388.36,1941.0,1552.6399999999999,905.9066666666668,690.0622222222222,388.36,4.0,16.0,12.0,12.0,5.333333333333333,16.0,3.0,4.0,1.0,3.3333333333333335,0.4444444444444445,3.0,105.0,160.0,55.0,123.33333333333333,24.444444444444443,105.0,1.54,2.58,1.04,2.2333333333333334,0.46222222222222226,2.58,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.333333333333333,0.888888888888889,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,8.0,8.0,2.6666666666666665,3.555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.0,2.6666666666666665,2.0,16.69,25.786875,9.096874999999997,22.754583333333333,4.043055555555554,25.786875,0.0,2.202,2.202,1.468,0.9786666666666667,2.202,0.0,2.25333333333e-05,2.25333333333e-05,7.5111111111e-06,1.00148148148e-05,0.0,70.0,194.0,124.0,111.33333333333333,55.11111111111111,70.0,-2.0,4.0,6.0,4.242640687119285,-34.176723729871505,0.09054272633572365,1.0679070447517929,0.8641859104964146,0.017338183790262023,0.15953366343944853,0.1421954796491865,0.11213517022305301,0.06319799095519398,0.16646666666666657,0.08754141948545877,1.0,0.0,3.4073,3.4073,3.4073,2.4287440252993444,2.428744025299342,2.428744025299343,3.460133277039053,3.407299999999999,3.442522184692701,-30.566774089185973,20.69617216360539,43.26717,99.299,51.80571254629766,6.792913964337708,19.08739798670936
